DocumentUrl	Title	GitHubUrl
library/smtpd.html	21.18.smtpd— SMTP サーバー	
library/smtpd.html#smtpserver-objects	21.18.1. SMTPServer オブジェクト	
library/smtpd.html#debuggingserver-objects	21.18.2. DebuggingServer オブジェクト	
library/smtpd.html#pureproxy-objects	21.18.3. PureProxy オブジェクト	
library/smtpd.html#mailmanproxy-objects	21.18.4. MailmanProxy Objects	
library/smtpd.html#smtpchannel-objects	21.18.5. SMTPChannel オブジェクト	
library/telnetlib.html	21.19.telnetlib— Telnet クライアント	
library/telnetlib.html#telnet-objects	21.19.1. Telnet オブジェクト	
library/telnetlib.html#telnet-example	21.19.2. Telnet Example	
library/uuid.html	21.20.uuid— RFC 4122 に準拠した UUID オブジェクト	
library/uuid.html#example	21.20.1. 使用例	
library/socketserver.html	21.21.socketserver— ネットワークサーバのフレームワーク	
library/socketserver.html#server-creation-notes	21.21.1. サーバ生成に関するノート	
library/socketserver.html#server-objects	21.21.2. Serverオブジェクト	
library/socketserver.html#request-handler-objects	21.21.3. Request Handler Objects	
library/socketserver.html#examples	21.21.4. 使用例	
library/socketserver.html#socketserver-tcpserver-example	21.21.4.1.socketserver.TCPServerの例	
library/socketserver.html#socketserver-udpserver-example	21.21.4.2.socketserver.UDPServerの例	
library/socketserver.html#asynchronous-mixins	21.21.4.3. 非同期処理の Mix-in	
library/http.server.html	21.22.http.server— HTTP サーバ	
library/http.cookies.html	21.23.http.cookies— HTTPの状態管理	
library/http.cookies.html#cookie-objects	21.23.1. Cookieオブジェクト	
library/http.cookies.html#morsel-objects	21.23.2. Morselオブジェクト	
library/http.cookies.html#example	21.23.3. 使用例	
library/http.cookiejar.html	21.24.http.cookiejar— HTTP クライアント用の Cookie 処理	
library/http.cookiejar.html#cookiejar-and-filecookiejar-objects	21.24.1. CookieJar および FileCookieJar オブジェクト	
library/http.cookiejar.html#filecookiejar-subclasses-and-co-operation-with-web-browsers	21.24.2. FileCookieJar のサブクラスと web ブラウザとの連携	
library/http.cookiejar.html#cookiepolicy-objects	21.24.3. CookiePolicy オブジェクト	
library/http.cookiejar.html#defaultcookiepolicy-objects	21.24.4. DefaultCookiePolicy オブジェクト	
library/http.cookiejar.html#cookie-objects	21.24.5. Cookieオブジェクト	
library/http.cookiejar.html#examples	21.24.6. 使用例	
library/xmlrpc.html	21.25.xmlrpc— XMLRPC サーバーとクライアントモジュール	
library/xmlrpc.client.html	21.26.xmlrpc.client— XML-RPC クライアントアクセス	
library/xmlrpc.client.html#serverproxy-objects	21.26.1. ServerProxy オブジェクト	
library/xmlrpc.client.html#datetime-objects	21.26.2. DateTime オブジェクト	
library/xmlrpc.client.html#binary-objects	21.26.3. Binary オブジェクト	
library/xmlrpc.client.html#fault-objects	21.26.4. Fault オブジェクト	
library/xmlrpc.client.html#protocolerror-objects	21.26.5. ProtocolError オブジェクト	
library/xmlrpc.client.html#multicall-objects	21.26.6. MultiCall オブジェクト	
library/xmlrpc.client.html#convenience-functions	21.26.7. 補助関数	
library/xmlrpc.client.html#example-of-client-usage	21.26.8. クライアントのサンプル	
library/xmlrpc.client.html#example-of-client-and-server-usage	21.26.9. クライアントとサーバーの利用例	
library/xmlrpc.server.html	21.27.xmlrpc.server— 基本的なXML-RPCサーバー	
library/xmlrpc.server.html#simplexmlrpcserver-objects	21.27.1. SimpleXMLRPCServer オブジェクト	
library/xmlrpc.server.html#simplexmlrpcserver-example	21.27.1.1. SimpleXMLRPCServer の例	
library/xmlrpc.server.html#cgixmlrpcrequesthandler	21.27.2. CGIXMLRPCRequestHandler	
library/xmlrpc.server.html#documenting-xmlrpc-server	21.27.3. XMLRPC サーバの文書化	
library/xmlrpc.server.html#docxmlrpcserver-objects	21.27.4. DocXMLRPCServer オブジェクト	
library/xmlrpc.server.html#doccgixmlrpcrequesthandler	21.27.5. DocCGIXMLRPCRequestHandler	
library/ipaddress.html	21.28.ipaddress— IPv4/IPv6 操作ライブラリ	
library/ipaddress.html#convenience-factory-functions	21.28.1. 便利なファクトリ関数	
library/ipaddress.html#ip-addresses	21.28.2. IP アドレス	
library/ipaddress.html#address-objects	21.28.2.1. Address オブジェクト	
library/ipaddress.html#conversion-to-strings-and-integers	21.28.2.2. 文字列と整数への変換	
library/ipaddress.html#operators	21.28.2.3. 演算子	
library/ipaddress.html#comparison-operators	21.28.2.3.1. 比較演算子	
library/ipaddress.html#arithmetic-operators	21.28.2.3.2. 算術演算	
library/ipaddress.html#ip-network-definitions	21.28.3. IP ネットワーク定義	
library/ipaddress.html#prefix-net-mask-and-host-mask	21.28.3.1. プリフィックス, ネットマスク、ホストマスク	
library/ipaddress.html#network-objects	21.28.3.2. Network オブジェクト	
library/ipaddress.html#id1	21.28.3.3. 演算子	
library/ipaddress.html#logical-operators	21.28.3.3.1. 論理演算子	
library/ipaddress.html#iteration	21.28.3.3.2. イテレーション	
library/ipaddress.html#networks-as-containers-of-addresses	21.28.3.3.3. Networks as containers of addresses	
library/ipaddress.html#interface-objects	21.28.4. インターフェイスオブジェクト	
library/ipaddress.html#other-module-level-functions	21.28.5. その他のモジュールレベル関数	
library/ipaddress.html#custom-exceptions	21.28.6. Custom Exceptions	
library/mm.html	22. マルチメディアサービス	
library/audioop.html	22.1.audioop— 生の音声データを操作する	
library/aifc.html	22.2.aifc— AIFFおよびAIFCファイルの読み書き	
library/sunau.html	22.3.sunau— Sun AUファイルの読み書き	
library/sunau.html#au-read-objects	22.3.1. AU_read オブジェクト	
library/sunau.html#au-write-objects	22.3.2. AU_write オブジェクト	
library/wave.html	22.4.wave— WAVファイルの読み書き	
library/wave.html#wave-read-objects	22.4.1. Wave_read オブジェクト	
library/wave.html#wave-write-objects	22.4.2. Wave_write オブジェクト	
library/chunk.html	22.5.chunk— IFFチャンクデータの読み込み	
library/colorsys.html	22.6.colorsys— 色体系間の変換	
library/imghdr.html	22.7.imghdr— 画像の形式を決定する	
library/sndhdr.html	22.8.sndhdr— サウンドファイルの識別	
library/ossaudiodev.html	22.9.ossaudiodev— OSS互換オーディオデバイスへのアクセス	
library/ossaudiodev.html#audio-device-objects	22.9.1. オーディオデバイスオブジェクト	
library/ossaudiodev.html#mixer-device-objects	22.9.2. ミキサデバイスオブジェクト	
library/i18n.html	23. 国際化	
library/gettext.html	23.1.gettext— 多言語対応に関する国際化サービス	
library/gettext.html#gnu-gettext-api	23.1.1. GNUgettextAPI	
library/gettext.html#class-based-api	23.1.2. クラスに基づいた API	
library/gettext.html#the-nulltranslations-class	23.1.2.1.NullTranslationsクラス	
library/gettext.html#the-gnutranslations-class	23.1.2.2.GNUTranslationsクラス	
library/gettext.html#solaris-message-catalog-support	23.1.2.3. Solaris メッセージカタログ機構のサポート	
library/gettext.html#the-catalog-constructor	23.1.2.4. Catalog コンストラクタ	
library/gettext.html#internationalizing-your-programs-and-modules	23.1.3. プログラムやモジュールを国際化する	
library/gettext.html#localizing-your-module	23.1.3.1. モジュールを地域化する	
library/gettext.html#localizing-your-application	23.1.3.2. アプリケーションを地域化する	
library/gettext.html#changing-languages-on-the-fly	23.1.3.3. 動作中 (on the fly) に言語を切り替える	
library/gettext.html#deferred-translations	23.1.3.4. 翻訳処理の遅延解決	
library/gettext.html#acknowledgements	23.1.4. 謝辞	
library/locale.html	23.2.locale— 国際化サービス	
library/locale.html#background-details-hints-tips-and-caveats	23.2.1. ロケールの背景、詳細、ヒント、助言および補足説明	
library/locale.html#for-extension-writers-and-programs-that-embed-python	23.2.2. Python 拡張の作者と、Python を埋め込むようなプログラムに関して	
library/locale.html#access-to-message-catalogs	23.2.3. メッセージカタログへのアクセス	
library/frameworks.html	24. プログラムのフレームワーク	
library/turtle.html	24.1.turtle— タートルグラフィックス	
library/turtle.html#introduction	24.1.1. はじめに	
library/turtle.html#overview-of-available-turtle-and-screen-methods	24.1.2. Turtle および Screen のメソッドの概観	
library/turtle.html#turtle-methods	24.1.2.1. Turtle のメソッド	
library/turtle.html#methods-of-turtlescreen-screen	24.1.2.2. TurtleScreen/Screen のメソッド	
library/turtle.html#methods-of-rawturtle-turtle-and-corresponding-functions	24.1.3. RawTurtle/Turtle のメソッドと対応する関数	
library/turtle.html#turtle-motion	24.1.3.1. Turtle の動き	
library/turtle.html#tell-turtle-s-state	24.1.3.2. Turtle の状態を知る	
library/turtle.html#settings-for-measurement	24.1.3.3. 設定と計測	
library/turtle.html#pen-control	24.1.3.4. Pen の制御	
library/turtle.html#drawing-state	24.1.3.4.1. 描画状態	
library/turtle.html#color-control	24.1.3.4.2. 色の制御	
library/turtle.html#filling	24.1.3.4.3. 塗りつぶし	
library/turtle.html#more-drawing-control	24.1.3.4.4. さらなる描画の制御	
library/turtle.html#turtle-state	24.1.3.5. タートルの状態	
library/turtle.html#visibility	24.1.3.5.1. 可視性	
library/turtle.html#appearance	24.1.3.5.2. 見た目	
library/turtle.html#using-events	24.1.3.6. イベントを利用する	
library/turtle.html#special-turtle-methods	24.1.3.7. 特別な Turtle のメソッド	
library/turtle.html#compound-shapes	24.1.3.8. Compound shapes	
library/turtle.html#methods-of-turtlescreen-screen-and-corresponding-functions	24.1.4. TurtleScreen/Screen のメソッドと対応する関数	
library/turtle.html#window-control	24.1.4.1. ウィンドウの制御	
library/turtle.html#animation-control	24.1.4.2. アニメーションの制御	
library/turtle.html#using-screen-events	24.1.4.3. スクリーンイベントを利用する	
library/turtle.html#input-methods	24.1.4.4. Input methods	
library/turtle.html#settings-and-special-methods	24.1.4.5. 設定と特殊なメソッド	
library/turtle.html#methods-specific-to-screen-not-inherited-from-turtlescreen	24.1.4.6. Screen 独自のメソッド、TurtleScreen から継承したもの以外	
library/turtle.html#public-classes	24.1.5. Public classes	
library/turtle.html#help-and-configuration	24.1.6. ヘルプと設定	
library/turtle.html#how-to-use-help	24.1.6.1. ヘルプの使い方	
library/turtle.html#translation-of-docstrings-into-different-languages	24.1.6.2. ドキュメント文字列の翻訳	
library/turtle.html#how-to-configure-screen-and-turtles	24.1.6.3. Screen および Turtle の設定方法	
library/turtle.html#module-turtledemo	24.1.7.turtledemo— デモスクリプト	
library/turtle.html#changes-since-python-2-6	24.1.8. Changes since Python 2.6	
library/turtle.html#changes-since-python-3-0	24.1.9. Changes since Python 3.0	
library/cmd.html	24.2.cmd— 行指向のコマンドインタープリタのサポート	
library/cmd.html#cmd-objects	24.2.1. Cmdオブジェクト	
library/cmd.html#cmd-example	24.2.2. Cmd の例	
library/shlex.html	24.3.shlex— 単純な字句解析	
library/shlex.html#shlex-objects	24.3.1. shlex オブジェクト	
library/shlex.html#parsing-rules	24.3.2. 解析規則	
library/shlex.html#improved-compatibility-with-shells	24.3.3. Improved Compatibility with Shells	
library/tk.html	25. Tk を用いたグラフィカルユーザインターフェイス	
library/tkinter.html	25.1.tkinter— Tcl/Tk の Python インタフェース	
library/tkinter.html#tkinter-modules	25.1.1. Tkinter モジュール	
library/tkinter.html#tkinter-life-preserver	25.1.2. Tkinter お助け手帳	
library/tkinter.html#how-to-use-this-section	25.1.2.1. この節の使い方	
library/tkinter.html#a-simple-hello-world-program	25.1.2.2. 簡単な Hello World プログラム	
library/tkinter.html#a-very-quick-look-at-tcl-tk	25.1.3. Tcl/Tk を (本当に少しだけ) 見渡してみる	
library/tkinter.html#mapping-basic-tk-into-tkinter	25.1.4. 基本的な Tk プログラムと Tkinter との対応関係	
library/tkinter.html#how-tk-and-tkinter-are-related	25.1.5. Tk と Tkinter はどのように関わっているのか	
library/tkinter.html#handy-reference	25.1.6. 簡単なリファレンス	
library/tkinter.html#setting-options	25.1.6.1. オプションの設定	
library/tkinter.html#the-packer	25.1.6.2. Packer	
library/tkinter.html#packer-options	25.1.6.3. Packer のオプション	
library/tkinter.html#coupling-widget-variables	25.1.6.4. ウィジェット変数を関連付ける	
library/tkinter.html#the-window-manager	25.1.6.5. ウィンドウマネージャ	
library/tkinter.html#tk-option-data-types	25.1.6.6. Tk オプションデータ型	
library/tkinter.html#bindings-and-events	25.1.6.7. バインドとイベント	
library/tkinter.html#the-index-parameter	25.1.6.8. index パラメータ	
library/tkinter.html#images	25.1.6.9. 画像	
library/tkinter.html#file-handlers	25.1.7. ファイルハンドラ	
library/tkinter.ttk.html	25.2.tkinter.ttk— Tk のテーマ付きウィジェット	
library/tkinter.ttk.html#using-ttk	25.2.1. Ttk を使う	
library/tkinter.ttk.html#ttk-widgets	25.2.2. Ttk ウィジェット	
library/tkinter.ttk.html#widget	25.2.3. ウィジェット	
library/tkinter.ttk.html#standard-options	25.2.3.1. 標準オプション	
library/tkinter.ttk.html#scrollable-widget-options	25.2.3.2. スクロール可能ウィジェットのオプション	
library/tkinter.ttk.html#label-options	25.2.3.3. ラベルオプション	
